392;9217;CHAUSS'EXPO CAUDRY;3,41816E+13;R DE LA GARE;GALERIE INTERMARCHE;;59540;CAUDRY;0;0;0;26.06.2008;1;LEFEBVRE;ALEXIS;320874424;0;alexis.lefebvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9218;CHAUSS'EXPO MAUBEUGE;3,41816E+13;BD DE L EUROPE;IMMEUBLE EUROPE;;59600;MAUBEUGE;0;0;0;26.06.2008;1;LEFEBVRE;ALEXIS;320874424;0;alexis.lefebvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9219;CHAUSS'EXPO DUNKERQUE;3,41816E+13;R DE KRUYSBELLARET;;;59640;DUNKERQUE;0;0;0;26.06.2008;2;LEFEBVRE;ALEXIS;320874424;0;alexis.lefebvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9220;CHAUSS'EXPO MARCQ EN BAROEUL;3,41816E+13;5 BD CLEMENCEAU;;;59700;MARCQ EN BAROEUL;0;0;0;26.06.2008;1;LEFEBVRE;ALEXIS;320874424;0;alexis.lefebvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9221;CHAUSS'EXPO MARLY;3,41816E+13;CIAL CHAMPION;;;59770;MARLY;0;0;0;26.06.2008;2;LEFEBVRE;ALEXIS;320874424;0;alexis.lefebvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9222;CHAUSS'EXPO BAISIEUX;3,41816E+13;R LOUIS DEFFONTAINES;PARKING CHAMPION;;59780;BAISIEUX;0;0;0;26.06.2008;1;LEFEBVRE;ALEXIS;320874424;0;alexis.lefebvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9223;CHAUSS'EXPO CYSOING;3,41816E+13;375 R JEAN BAPTISTE LEBAS;;;59830;CYSOING;0;0;0;26.06.2008;1;LEFEBVRE;ALEXIS;320874424;0;alexis.lefebvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9224;CHAUSS'EXPO ARRAS;3,41816E+13;RTE NATIONALE ST POL;R AMPERE;;62000;ARRAS;0;0;0;26.06.2008;1;LEFEBVRE;ALEXIS;320874424;0;alexis.lefbvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9225;CHAUSS'EXPO CALAIS;3,41816E+13;58 BD JACQUART;;;62100;CALAIS;0;0;0;26.06.2008;1;LEFEBVRE;ALEXIS;320874424;0;alexis.lefebvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9226;CHAUSS'EXPO CALAIS 2;3,41816E+13;110 R MOLLIEN;;;62100;CALAIS;0;0;0;26.06.2008;1;LEFEBVRE;ALEXIS;320874424;0;alexis.lefbvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9227;CHAUSS'EXPO HENIN BEAUMONT;3,41816E+13;359 R DE L ABBAYE;;;62110;HENIN BEAUMONT;0;0;0;26.06.2008;1;LEFEBVRE;ALEXIS;320874424;0;alexis.lefebvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9228;CHAUSS'EXPO AIRE SUR LA LYS;3,41816E+13;CIAL VAL DE LYS RUE DU BOIS;;;62120;AIRE SUR LA LYS;0;0;0;26.06.2008;1;LEFEBVRE;ALEXIS;320874424;0;alexis.lefebvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9229;CHAUSS'EXPO ST POL SUR TERNOISE;3,41816E+13;CHE DEPARTEMENTAL;;;62130;ST POL SUR TERNOISE;0;0;0;26.06.2008;1;LEFEBVRE;ALEXIS;320874424;0;alexis.lefebvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9230;CHAUSS'EXPO MARCONNELLE LES HESDIN;3,41816E+13;ZONE COMMERCIALE CHAMPION;;;62140;MARCONNELLE LES HESDIN;0;0;0;26.06.2008;1;LEFEBVRE;ALEXIS;320874424;0;alexis.lefebvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9231;CHAUSS'EXPO BULLY LES MINES;3,41816E+13;R CASIMIR BEUGNET;;;62160;BULLY LES MINES;0;0;0;26.06.2008;1;LEFEBVRE;ALEXIS;320874424;0;alexis.lefebvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9232;CHAUSS'EXPO RANG DU FLIERS;3,41816E+13;;ZAC INTERMARCHE;;62180;RANG DU FLIERS;0;0;0;26.06.2008;1;LEFEBVRE;ALEXIS;320874424;0;alexis.lefebvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9233;CHAUSS'EXPO BOULOGNE SUR MER;3,41816E+13;CIAL LA LIANE;BD DAUNOU;;62200;BOULOGNE SUR MER;0;0;0;26.06.2008;1;LEFEBVRE;ALEXIS;320874424;0;alexis.lefebvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9234;CHAUSS'EXPO ACHICOURT;3,41816E+13;R DU TRIANGLE;;;62217;ACHICOURT;0;0;0;26.06.2008;1;LEFEBVRE;ALEXIS;320874444;0;alexis.lefebvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9235;CHAUSS'EXPO LONGUENESSE;3,41816E+13;AV LEON BLUM;ZAC STE CATHERINE;;62219;LONGUENESSE;0;0;0;26.06.2008;1;LEFEBVRE;ALEXIS;320874424;0;alexis.lefebvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9236;CHAUSS'EXPO CARVIN;3,41816E+13;R DU TILLOY;;;62220;CARVIN;0;0;0;26.06.2008;1;LEFEBVRE;ALEXIS;320874424;0;alexis.lefebvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9237;CHAUSS'EXPO AUCHEL;3,41816E+13;CHE DEPARTEMENTAL;;;62260;AUCHEL;0;0;0;26.06.2008;1;LEFEBVRE;ALEXIS;320874424;0;alexis.lefebvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9238;CHAUSS'EXPO BAPAUME;3,41816E+13;R DE LA REPUBLIQUE;C CIAL RN 30;;62450;BAPAUME;0;0;0;26.06.2008;1;LEFEBVRE;ALEXIS;320874424;0;alexis.lefebvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9239;CHAUSS'EXPO LE PORTEL;3,41816E+13;R NOTRE DAME;;;62480;LE PORTEL;0;0;0;26.06.2008;1;LEFEBVRE;ALEXIS;320874424;0;alexis.lefebvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9240;CHAUSS'EXPO VITRY EN ARTOIS;3,41816E+13;CAIL VITRY 2;;;62490;VITRY EN ARTOIS;0;0;0;26.06.2008;1;LEFEBVRE;ALEXIS;320874424;0;alexis.lefebvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9241;CHAUSS'EXPO LE TOUQUET;3,41816E+13;AV GEORGES BESSE;ZONE CIAL DE LA CONCHE;;62520;LE TOUQUE PARIS PLAGE;0;0;0;26.06.2008;1;LEFEBVRE;ALEXIS;320874424;0;alexis.lefebvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9242;CHAUSS'EXPO HERSIN COUPIGNY;3,41816E+13;R VICTOR HUGO;;;62530;HERSIN COUPIGNY;0;0;0;26.06.2008;1;LEFEBVRE;ALEXIS;320874424;0;alexis.lefebvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9243;CHAUSS'EXPO MARLES LES MINES;3,41816E+13;3 R PASTEUR;;;62540;MARLES LES MINES;0;0;0;26.06.2008;1;LEFEBVRE;ALEXIS;320874424;0;alexis.lefebvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9244;CHAUSS'EXPO BEUVRY;3,41816E+13;PARC ACTIVITE LES MOTTES;;;62660;BEUVRY;0;0;0;26.06.2008;1;LEFEBVRE;ALEXIS;320874424;0;alexis.lefebvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9245;CHAUSS'EXPO BRUAY LA BUISSIERE;3,41816E+13;55 R JULES GUESDES;;;62700;BRUAY LA BUISSIERE;0;0;0;26.06.2008;1;LEFEBVRE;ALEXIS;320874424;0;alexis.lefebvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9246;CHAUSS'EXPO VENDIN LE VIEL;3,41816E+13;CIAL LENS 2;;;62880;VENDIN LE VIEL;0;0;0;26.06.2008;1;LEFEBVRE;ALEXIS;320874424;0;alexis.lefebvre@desmazieres.tm.fr;13.07.2012;A;;O;O;O;O
392;9257;CHEZ JEAN SARL LETELLIER PATRICK;3,85107E+13;23 R JEAN JAURES;;;59360;LE CATEAU CAMBRESIS;0;0;0;30.06.2008;1;PACE;ASSUNTA;323070509;611637493;;23.07.2012;A;;O;O;O;O
392;9269;MAROQUINERIE PARISAC;3,14882E+13;201 RTE NATIONALE;;;62290;NOEUX LES MINES;0;0;0;01.07.2008;1;CLEMENT;JEAN MICHEL;321263086;0;francoise_clement@yahoo.fr;13.07.2012;A;;O;O;O;O
392;9270;BELLACCI MAROQUINERIE;4,03137E+13;6 BD JACQUARD;CIAL LES 4 BD LOCAL 51;;62100;CALAIS;0;0;0;01.07.2008;1;HU;CHENG OUAN;321009888;640157796;cheng62@hotmail.fr;27.07.2012;A;;O;O;O;O
392;9272;FOYER SOCIO EDUCATIF DU LYCEE COUBERTI;5,04993E+13;320 BD DU 8 MAI;;;62225;CALAIS CEDEX;0;0;0;02.07.2008;2;IROLA;ANNA;321468800;0;annairola@aol.com;13.09.2012;A;;O;O;O;O
392;9275;WORLD FOOT SARL;3,41899E+13;42 R NATIONALE;;;62200;BOULOGNE SUR MER;0;0;0;03.07.2008;1;FRAIHAT;FREDDY;321307474;0;world-foot@wanadoo.fr;12.07.2012;A;;O;O;O;O
392;9403;CUIR SHOP DUNKERQUE;3,11337E+13;3 BD ALEXANDRE III;;;59140;DUNKERQUE;0;0;0;15.07.2008;2;HU;LI PING;308592117;668259788;liping-chiang@hotmail.com;18.07.2012;A;;O;O;O;O
392;9404;BOUTIC CUIR VILLENEUVE D ASCQ;3,11337E+13;25 CIAL V II;;;59650;VILLENEUVE D ASCQ;0;0;0;15.07.2008;2;HU;LI PING;320914426;668259788;liping-chiang@hotmail.com;18.07.2012;A;;O;O;O;O
392;9405;BOUTIC CUIR NOYELLES GODAULT;3,39363E+13;RTE NATIONALE;CIAL AUCHAN;;62950;NOYELLES GODAULT;0;0;0;15.07.2008;2;HU;LI PING;321757767;668259786;liping-chiang@hotmail.com;18.07.2012;A;;O;O;O;O
392;9407;BUREAU VALLEE ARRAS;4,98604E+13;13 B BD ROBERT SCHUMAN;;;62000;ARRAS;0;0;0;15.07.2008;1;GUERIN;EDOUARD;321220252;0;egeurin@bureau-vallee.fr;25.07.2012;A;;O;O;O;O
392;9408;NEWMAG DECAT SNC;4,42646E+13;2 R DES TANNEURS;;;59000;LILLE;0;0;0;15.07.2008;1;DEBOUDT;HUBERT;320121275;0;hubert.deboudt@decathlon.com;13.08.2012;A;;O;O;O;O
392;9675;MILLA SARL;4,98297E+13;52 B R VICTOR HUGO;;;62200;BOULOGNE SUR MER;0;0;0;05.08.2008;2;MA;GUIZHEN;321329035;0;;23.07.2012;A;;O;O;O;O
392;9677;EDITIONS PIERRE VAAST;0;240 R VICTOR HUGO;;;62221;NOYELLES SOUS LENS;0;0;0;05.08.2008;1;VAAST;PIERRE;321429257;0;pierre_vaast@orange.fr;20.08.2012;A;XXXX;O;O;O;O
392;9679;MAISON DE LA PRESSE;5,04113E+13;20 R DES CARMES;;;62130;ST POL SUR TERNOISE;0;0;0;05.08.2008;1;BONNIERE;JACQUES;321044520;0;bonniere.alisse@orange.fr;12.07.2012;A;;O;O;O;O
392;9695;NIKE RETAIL BV ROUBAIX;4,05396E+13;228 AV ALFRED MOTTE;L USINE;;59100;ROUBAIX;0;0;0;06.08.2008;1;CHESSON;JULIEN;320653205;0;julien.chesson@nike.com;30.08.2012;A;;O;O;O;O
392;9696;BOUTIC CUIR LOUVROIL;3,88358E+13;CIAL VAL DE SAMBRE;;;59720;LOUVROIL;0;0;0;06.08.2008;2;CHIANG;;327640094;0;axelchiang@aol.com;12.07.2012;A;;O;O;O;O
392;9697;BOUTIC CUIR VALENCIENNES;3,88358E+13;11 13 R DE LA PAIX;;;59300;VALENCIENNES;0;0;0;06.08.2008;2;CHIANG;AXEL;327410094;0;axelchiang@aol.com;12.07.2012;A;;O;O;O;O
392;9698;CONSEIL LOCAL FCPE LYCEE M YOURCENAR;0;496 R CASIMIR BEUGNET;RES DU MONCHET;;62660;BEUVRY;0;0;0;06.08.2008;1;DESOBRY;BRUNO;321576388;647509400;desobry.beuvry@wanadoo.fr;03.08.2012;A;;O;O;O;O
392;9717;LIBRAIRIE IMAG IN SARL;5,04098E+13;121 R DU MAL FOCH;;;59120;LOOS;0;0;0;12.08.2008;2;GODEFROOD LANGLET;BEATRICE;320385791;621024882;librairie-imagin@wanadoo.fr;12.07.2012;A;;O;O;O;O
392;9829;GAMM VERT SAULTY;3,41634E+13;25 RTE NATIONALE;ZA;;62158;SAULTY;0;0;0;22.08.2008;2;DEREMETZ;MARIE CLAUDE;321500886;0;gammvert.saulty@vertdis.fr;24.07.2012;A;;O;O;O;O
392;9831;COMPTOIR DU VILLAGE GV VIMY;3,41634E+13;RUE DE LA GARE;;;62580;VIMY;0;0;0;22.08.2008;1;SUDOL;STEPHANE;321593105;0;gammvert.vimy@vertdis.fr;24.07.2012;A;;O;O;O;O
392;9832;GAMM VERT VITRY EN ARTOIS;3,41634E+13;RTE DE BIACHE;;;62490;VITRY EN ARTOIS;0;0;0;22.08.2008;1;HENRY;LAURENT;321242599;0;gammvert.vitry@vertdis.fr;24.07.2012;A;;O;O;O;O
392;9833;GAMM VERT WIMEREUX;3,41634E+13;R BOURGUIGNON;ZAL DES GARENNES;;62930;WIMEREUX;0;0;0;22.08.2008;1;CAFFIER;MORGAN;321108989;0;gammvert.wimereux@vertdis.fr;24.07.2012;A;;O;O;O;O
392;9834;COMPTOIR DU VILLAGE GV SALOME;3,41634E+13;31 RUE DE LA REPUBLIQUE;ZA DE SALOME;;59496;SALOME;0;0;0;22.08.2008;1;PACH;OLIVIER;320298683;0;gammvert.salome@vertdis.fr;24.07.2012;A;;O;O;O;O
392;9835;GAMM VERT AIRE SUR LA LYS;3,41634E+13;R DE L AVENIR;CC VAL DE LYS;;62120;AIRE SUR LA LYS;0;0;0;22.08.2008;1;SELIN;MICKAEL;321121646;0;gammvert.aire@vertdis.fr;24.07.2012;A;;O;O;O;O
392;9836;GAMM VERT ARMENTIERES;3,41634E+13;AV MARC SANGNIER;;;59280;ARMENTIERES;0;0;0;22.08.2008;1;NOEL;ERIC;320108710;0;gammvert.armentieres@vertdis.fr;24.07.2012;A;;O;O;O;O
392;9837;GAMM VERT BEUVRY;3,41634E+13;R M YOURCENAR;;;62660;BEUVRY;0;0;0;22.08.2008;1;CLETY;JULIEN;321650458;0;gammvert.beuvry@vertdis.fr;24.07.2012;A;;O;O;O;O
